captured_at,game_id,book,market,line,price,open_line,open_price,status,last_seen_at,other_price
2026-09-25T23:25:34+00:00,401872962,DraftKings,margin,-2.500,-115.000,-2.500,-105.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-105.000
2026-09-24T12:13:45+00:00,401872962,DraftKings,total,44.500,-115.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872962,DraftKings,total,44.500,-112.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-108.000
2026-09-25T18:25:21+00:00,401872962,DraftKings,total,43.500,-115.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-25T23:25:33+00:00,-105.000
2026-09-26T00:43:55+00:00,401872962,DraftKings,total,44.500,-102.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:18:39+00:00,-118.000
2026-09-26T03:28:05+00:00,401872962,DraftKings,total,43.500,-118.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:28:03+00:00,-102.000
2026-09-26T03:35:35+00:00,401872962,DraftKings,total,44.500,-102.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-118.000
2026-09-24T12:13:45+00:00,401872963,DraftKings,margin,-4.500,-105.000,1.500,-105.000,STATUS_SCHEDULED,2026-09-24T21:46:27+00:00,
2026-09-24T22:45:29+00:00,401872963,DraftKings,margin,-4.500,100.000,1.500,-105.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872963,DraftKings,margin,-4.500,100.000,1.500,-105.000,STATUS_SCHEDULED,2026-09-25T23:25:33+00:00,-120.000
2026-09-26T00:43:55+00:00,401872963,DraftKings,margin,-4.500,102.000,1.500,-105.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-122.000
2026-09-24T12:13:45+00:00,401872963,DraftKings,total,41.500,-105.000,46.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872963,DraftKings,total,41.500,-105.000,46.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:45+00:00,401872964,DraftKings,margin,-3.000,-115.000,-2.500,-110.000,STATUS_SCHEDULED,2026-09-24T19:14:10+00:00,
2026-09-24T21:09:55+00:00,401872964,DraftKings,margin,-3.000,-120.000,-2.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:09+00:00,401872964,DraftKings,margin,-3.000,-120.000,-2.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,100.000
2026-09-24T12:13:45+00:00,401872964,DraftKings,total,38.500,-110.000,40.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:09+00:00,401872964,DraftKings,total,38.500,-110.000,40.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
